TIME,ARB
0.002640385,-0.4404
0.002642308,0.4008
0.002644231,-0.4082
0.002646154,0.4295
0.002648077,-0.4082
0.00265,0.4295
0.002651923,-0.414
0.002653846,0.4018
0.002655769,-0.3867
0.002657692,0.4295
0.002659615,-0.4032
0.002661538,0.3865
0.002663462,-0.3867
0.002665385,0.3968
0.002667308,-0.352
0.002669231,0.4078
0.002671154,-0.3652
0.002673077,0.3597
0.002675,-0.3545
0.002676923,0.3328
0.002678846,-0.3385
0.002680769,0.3534
0.002682692,-0.3224
0.002684615,0.3643
0.002686538,-0.3424
0.002688462,0.3221
0.002690385,-0.3223
0.002692308,0.2899
0.002694231,-0.2578
0.002696154,0.2899
0.002698077,-0.2041
0.0027,0.2202
0.002701923,-0.2239
0.002703846,0.1717
0.002705769,-0.2285
0.002707692,0.1645
0.002709615,-0.2578
0.002711538,0.5
0.002713462,-0.1827
0.002715385,-0.2793
0.002717308,0.3436
0.002719231,-0.3652
0.002721154,0.4295
0.002723077,-0.4082
0.002725,0.3758
0.002726923,-0.3437
0.002728846,0.4197
0.002730769,-0.4189
0.002732692,0.3752
0.002734615,0
0.002736538,-0.2149
0.002738462,0.3973
0.002740385,-0.4404
0.002742308,0.4008
0.002744231,-0.4082
0.002746154,0.4295
0.002748077,-0.4082
0.00275,0.4295
0.002751923,-0.414
0.002753846,0.4018
0.002755769,-0.3867
0.002757692,0.4295
0.002759615,-0.4032
0.002761538,0.3865
0.002763462,-0.3867
0.002765385,0.3968
0.002767308,-0.352
0.002769231,0.4078
0.002771154,-0.3652
0.002773077,0.3597
0.002775,-0.3545
0.002776923,0.3328
0.002778846,-0.3385
0.002780769,0.3534
0.002782692,-0.3224
0.002784615,0.3643
0.002786538,-0.3424
0.002788462,0.3221
0.002790385,-0.3223
0.002792308,0.2899
0.002794231,-0.2578
0.002796154,0.2899
0.002798077,-0.2041
0.0028,0.2202
0.002801923,-0.2239
0.002803846,0.1717
0.002805769,-0.2285
0.002807692,0.1645
0.002809615,-0.2578
0.002811538,0.5
0.002813462,-0.1827
0.002815385,-0.2793
0.002817308,0.3436
0.002819231,-0.3652
0.002821154,0.4295
0.002823077,-0.4082
0.002825,0.3758
0.002826923,-0.3437
0.002828846,0.4197
0.002830769,-0.4189
0.002832692,0.3752
0.002834615,0
0.002836538,-0.2149
0.002838462,0.3973
0.002840385,-0.4404
0.002842308,0.4008
0.002844231,-0.4082
0.002846154,0.4295
0.002848077,-0.4082
0.00285,0.4295
0.002851923,-0.414
0.002853846,0.4018
0.002855769,-0.3867
0.002857692,0.4295
0.002859615,-0.4032
0.002861538,0.3865
0.002863462,-0.3867
0.002865385,0.3968
0.002867308,-0.352
0.002869231,0.4078
0.002871154,-0.3652
0.002873077,0.3597
0.002875,-0.3545
0.002876923,0.3328
0.002878846,-0.3385
0.002880769,0.3534
0.002882692,-0.3224
0.002884615,0.3643
0.002886538,-0.3424
0.002888462,0.3221
0.002890385,-0.3223
0.002892308,0.2899
0.002894231,-0.2578
0.002896154,0.2899
0.002898077,-0.2041
0.0029,0.2202
0.002901923,-0.2239
0.002903846,0.1717
0.002905769,-0.2285
0.002907692,0.1645
0.002909615,-0.2578
0.002911538,0.5
0.002913462,-0.1827
0.002915385,-0.2793
0.002917308,0.3436
0.002919231,-0.3652
0.002921154,0.4295
0.002923077,-0.4082
0.002925,0.3758
0.002926923,-0.3437
0.002928846,0.4197
0.002930769,-0.4189
0.002932692,0.3752
0.002934615,0
0.002936538,0.2149
0.002938462,-0.3973
0.002940385,0.4404
0.002942308,-0.4008
0.002944231,0.4082
0.002946154,-0.4295
0.002948077,0.4082
0.00295,-0.4295
0.002951923,0.414
0.002953846,-0.4018
0.002955769,0.3867
0.002957692,-0.4295
0.002959615,0.4032
0.002961538,-0.3865
0.002963462,0.3867
0.002965385,-0.3968
0.002967308,0.352
0.002969231,-0.4078
0.002971154,0.3652
0.002973077,-0.3597
0.002975,0.3545
0.002976923,-0.3328
0.002978846,0.3385
0.002980769,-0.3534
0.002982692,0.3224
0.002984615,-0.3643
0.002986538,0.3424
0.002988462,-0.3221
0.002990385,0.3223
0.002992308,-0.2899
0.002994231,0.2578
0.002996154,-0.2899
0.002998077,0.2041
0.003,-0.2202
0.003001923,0.2239
0.003003846,-0.1717
0.003005769,0.2285
0.003007692,-0.1645
0.003009615,0.2578
0.003011538,-0.5
0.003013462,0.1827
0.003015385,0.2793
0.003017308,-0.3436
0.003019231,0.3652
0.003021154,-0.4295
0.003023077,0.4082
0.003025,-0.3758
0.003026923,0.3437
0.003028846,-0.4197
0.003030769,0.4189
0.003032692,-0.3752
0.003034615,0
0.003036538,0.2149
0.003038462,-0.3973
0.003040385,0.4404
0.003042308,-0.4008
0.003044231,0.4082
0.003046154,-0.4295
0.003048077,0.4082
0.00305,-0.4295
0.003051923,0.414
0.003053846,-0.4018
0.003055769,0.3867
0.003057692,-0.4295
0.003059615,0.4032
0.003061538,-0.3865
0.003063462,0.3867
0.003065385,-0.3968
0.003067308,0.352
0.003069231,-0.4078
0.003071154,0.3652
0.003073077,-0.3597
0.003075,0.3545
0.003076923,-0.3328
0.003078846,0.3385
0.003080769,-0.3534
0.003082692,0.3224
0.003084615,-0.3643
0.003086538,0.3424
0.003088462,-0.3221
0.003090385,0.3223
0.003092308,-0.2899
0.003094231,0.2578
0.003096154,-0.2899
0.003098077,0.2041
0.0031,-0.2202
0.003101923,0.2239
0.003103846,-0.1717
0.003105769,0.2285
0.003107692,-0.1645
0.003109615,0.2578
0.003111538,-0.5
0.003113462,0.1827
0.003115385,0.2793
0.003117308,-0.3436
0.003119231,0.3652
0.003121154,-0.4295
0.003123077,0.4082
0.003125,-0.3758
0.003126923,0.3437
0.003128846,-0.4197
